drug,category
DB13715,D014665
DB13715,A026761
DB13716,D000146
DB13716,A026762
DB13716,D020313
DB13716,A026763
DB13716,A026764
DB13716,D010795
DB13716,D010968
DB13717,D016573
DB13717,A026765
DB13717,D020313
DB13717,D000081004
DB13717,A026766
DB13717,A026767
DB13717,D007306
DB13717,D039821
DB13717,D010575
DB13717,A026768
DB13717,D013729
DB13717,D004786
DB13718,D000470
DB13718,D000889
DB13718,D001337
DB13718,D002317
DB13718,D002930
DB13718,D000072471
DB13718,A026769
DB13718,D010276
DB13718,D018373
DB13718,D011804
DB13718,D011812
DB13719,D000438
DB13719,D000588
DB13719,D000605
DB13719,D000838
DB13719,A026770
DB13719,A026771
DB13719,D004573
DB13719,D007477
DB13719,D017672
DB13719,A026772
DB13719,D014665
DB13719,A026773
DB13720,A026774
DB13720,A026775
DB13720,D018927
DB13720,D018680
DB13720,D001337
DB13720,D001993
DB13720,A026776
DB13720,D018727
DB13720,D010276
DB13720,D018373
DB13720,D019141
DB13720,A026777
DB13721,D016573
DB13721,A026778
DB13721,D020313
DB13721,D000081004
DB13721,A026779
DB13721,D007306
DB13721,A026780
DB13721,D039821
DB13721,D010575
DB13721,A026781
DB13721,D013729
DB13721,D004786
DB13722,D000146
DB13722,A026782
DB13722,A026783
DB13722,D000700
DB13722,D018712
DB13722,D000893
DB13722,D000894
DB13722,A026784
DB13722,A026785
DB13722,D018501
DB13722,A026786
DB13722,A026787
DB13722,A026788
DB13722,D018373
DB13722,D011422
DB13722,D018689
DB13723,D000276
DB13723,A026789
DB13723,D002317
DB13723,D006834
DB13723,D007155
DB13724,D000890
DB13724,D000935
DB13724,D000977
DB13724,D000981
DB13724,D000994
DB13724,D005663
DB13724,A026790
DB13724,A026791
DB13724,D009574
DB13724,D009581
DB13724,D010080
DB13724,D023303
DB13725,A026792
DB13725,D000473
DB13725,D000588
DB13725,D000889
DB13725,D001337
DB13725,A026793
DB13725,D002073
DB13725,D002121
DB13725,D000077264
DB13725,D002317
DB13725,A026794
DB13725,A026795
DB13725,A026796
DB13725,A026797
DB13725,A026798
DB13725,A026799
DB13725,D006839
DB13725,D049990
DB13725,D010276
DB13725,D018373
DB13725,A026800
DB13725,A026801
DB13725,D014665
DB13726,A026802
DB13726,D000577
DB13726,D000578
DB13726,D000588
DB13726,D000814
DB13726,D000890
DB13726,A026803
DB13726,D006146
DB13726,A026804
DB13726,D013424
DB13726,D013449
DB13726,D013450
DB13726,D013457
DB13727,D000072471
DB13727,A026805
DB13728,D000305
DB13728,D000893
DB13728,A026806
DB13728,A026807
DB13728,D065701
DB13728,A026808
DB13728,A026809
DB13728,D065693
DB13728,D003879
DB13728,D000072473
DB13728,D005938
DB13728,D006728
DB13728,D006730
DB13728,D007166
DB13728,D011245
DB13728,D011246
DB13728,D011278
DB13728,D013256
DB13728,D013259
DB13729,D000578
DB13729,D000933
DB13729,A026810
DB13729,D004791
DB13729,D006146
DB13729,D006490
DB13729,D011480
DB13729,A026811
DB13729,D015842
DB13729,D014361
DB13730,D000890
DB13730,D000892
DB13730,A026812
DB13730,A026813
DB13730,D005663
DB13730,D009574
DB13730,A026814
DB13730,D009581
DB13731,D000146
DB13731,A026815
DB13732,A026816
DB13732,D000438
DB13732,D000606
DB13732,D000890
DB13732,A026817
DB13732,D000977
DB13732,A026818
DB13732,D000981
DB13732,D002241
DB13732,D006595
DB13732,D013402
DB13733,D000438
DB13733,D002492
DB13733,D005233
DB13733,D006993
DB13733,D008055
DB13733,D009420
DB13733,A026819
DB13734,A026820
DB13734,D003879
DB13734,A026821
DB13735,D001555
DB13735,D002396
DB13735,D004987
DB13735,D008738
DB13735,D010636
DB13735,D010647
DB13735,A026822
DB13736,A026823
DB13736,A026824
DB13737,A026825
DB13737,D002492
DB13737,D006993
DB13737,D009420
DB13737,A026826
DB13737,D011743
DB13737,D011744
DB13738,A026827
DB13738,A026828
DB13738,D000596
DB13738,D000602
DB13738,D018680
DB13738,D001337
DB13738,A026829
DB13738,D018727
DB13738,D010276
DB13738,D018373
DB13738,A026830
DB13739,D000577
DB13739,D000900
DB13739,A026831
DB13739,A026832
DB13739,A026833
DB13739,A026834
DB13739,D047090
DB13739,D000072471
DB13739,D007769
DB13739,D010406
DB13739,D013457
DB13740,D002491
DB13740,D000697
DB13740,D003292
DB13740,D011725
DB13740,D011728
DB13740,D019141
DB13741,D000146
DB13741,D001555
DB13741,D001565
DB13741,D020313
DB13741,D003287
DB13741,D064907
DB13741,D007463
DB13741,D014283
DB13741,A026835
DB13741,A026836
DB13742,D000602
DB13742,A026837
DB13742,D050071
DB13742,D002116
DB13742,A026838
DB13742,D000077264
DB13742,D006728
DB13742,D006730
DB13742,D009419
DB13742,D009479
DB13742,D036361
DB13742,D010455
DB13742,D011506
DB13742,A026839
DB13742,D013972
DB13743,A026840
DB13743,A026841
DB13743,D054368
DB13743,A026842
DB13743,A026843
DB13744,D000890
DB13744,D000892
DB13744,A026844
DB13744,A026845
DB13744,D009539
DB13744,A026846
DB13744,D011725
DB13744,A026847
DB13744,D015363
DB13745,D002492
DB13745,A026848
DB13745,A026849
DB13745,A026850
DB13745,D011725
DB13746,A026851
DB13746,D016573
DB13746,D000889
DB13746,A026852
DB13746,A026853
DB13746,D002121
DB13746,D020313
DB13746,D000081004
DB13746,A026854
DB13746,A026855
DB13746,A026856
DB13746,A026857
DB13746,A026858
DB13746,A026859
DB13746,A026860
DB13746,A026861
DB13746,D007306
DB13746,D039821
DB13746,D010575
DB13746,A026862
DB13746,D011722
DB13746,D013237
DB13746,D013729
DB13746,D004786
DB13747,D000438
DB13747,D000588
DB13747,D000605
DB13747,A026863
DB13747,D003879
DB13747,A026864
DB13747,A026865
DB13748,A026866
DB13748,A026867
DB13748,A026868
DB13748,A026869
DB13749,D000144
DB13749,A026870
DB13749,A026871
DB13749,D002241
DB13749,D006880
DB13749,D017616
DB13749,D002412
DB13749,A026872
DB13749,A026873
DB13749,D013400
DB13750,D000588
DB13750,D000931
DB13750,D018678
DB13750,D002801
DB13750,D004793
DB13750,D006898
DB13750,D018377
DB13750,D010091
DB13750,D011725
DB13750,D011726
DB13751,A026874
DB13751,D000893
DB13751,A026875
DB13751,A026876
DB13751,A026877
DB13751,A026878
DB13751,D053978
DB13751,D013729
DB13751,D014315
DB13752,D016573
DB13752,A026879
DB13752,D020313
DB13752,D000081004
DB13752,A026880
DB13752,D007306
DB13752,A026881
DB13752,D039821
DB13752,D010575
DB13752,A026882
DB13752,D013729
DB13752,D004786
DB13753,D000986
DB13753,D002317
DB13753,D006401
DB13753,A026883
DB13753,D014665
DB13754,D014151
DB13754,D002492
DB13754,A026884
DB13754,D009125
DB13754,D009420
DB13754,A026885
DB13755,D000146
DB13755,D000438
DB13755,D000606
DB13755,D001555
DB13755,D001565
DB13755,D002241
DB13755,D020313
DB13755,D003287
DB13755,D064907
DB13755,D006595
DB13755,D007463
DB13755,D013402
DB13755,D014283
DB13755,A026886
DB13755,A026887
DB13756,D002297
DB13756,D002301
DB13756,A026888
DB13756,D002316
DB13756,D002317
DB13756,D020313
DB13756,D000072473
DB13756,D006027
DB13756,D020011
DB13756,D013256
DB13757,D000081
DB13757,D018663
DB13757,D018674
DB13757,D000319
DB13757,A026889
DB13757,D000438
DB13757,D000577
DB13757,D000588
DB13757,D000605
DB13757,D000959
DB13757,D001337
DB13757,D001555
DB13757,A026890
DB13757,A026891
DB13757,D002317
DB13757,A026892
DB13757,A026893
DB13757,D018377
DB13757,D018373
DB13757,D020005
DB13757,D013566
DB13758,D000085
DB13758,D000144
DB13758,D002491
DB13758,D020313
DB13758,D006016
DB13758,D006880
DB13758,D009420
DB13758,D018696
DB13758,D018697
DB13758,D010642
DB13758,D020011
DB13758,A026894
DB13758,A026895
DB13759,A026896
DB13759,A026897
DB13759,D018680
DB13759,A026898
DB13759,D018727
DB13759,A026899
DB13760,A026900
DB13760,A026901
DB13760,A026902
DB13760,A026903
DB13760,D006633
DB13760,D006635
DB13761,A026904
DB13761,D000934
DB13761,D001616
DB13761,A026905
DB13761,A026906
DB13761,D004798
DB13761,D045762
DB13761,D005696
DB13761,D005765
DB13761,D006026
DB13761,D006867
DB13762,D053799
DB13762,A026907
DB13762,A026908
DB13762,D000897
DB13762,D001562
DB13762,A026909
DB13762,A026910
DB13762,A026911
DB13762,A026912
DB13762,D004791
DB13762,A026913
DB13762,D005765
DB13762,D000072471
DB13762,D054328
DB13762,D011725
DB13762,D013454
DB13762,D013457
DB13763,D000438
DB13763,A026914
DB13763,D018501
DB13763,A026915
DB13763,A026916
DB13763,D009942
DB13763,A026917
DB13763,D013457
DB13764,A026918
DB13764,D005419
DB13764,A026919
DB13765,D000890
DB13765,D000891
DB13765,A026920
DB13765,D002712
DB13765,D017606
DB13765,D020313
DB13765,D003879
DB13765,D004202
DB13765,A026921
DB13765,D017669
DB13766,A026922
DB13766,D000889
DB13766,A026923
DB13766,D002121
DB13766,D000077264
DB13766,D002317
DB13766,A026924
DB13766,A026925
DB13766,A026926
DB13766,D049990
DB13766,A026927
DB13766,A026928
DB13766,D010879
DB13766,A026929
DB13766,A026930
DB13766,D014665
DB13767,D000970
DB13767,A026931
DB13767,D047072
DB13767,D002250
DB13767,A026932
DB13767,D004791
DB13767,D004965
DB13767,D006727
DB13767,A026933
DB13767,D006730
DB13767,D065088
DB13768,A026934
DB13768,D004149
DB13768,D005100
DB13769,A026935
DB13769,A026936
DB13769,D018680
DB13769,A026937
DB13769,D018727
DB13769,A026938
DB13770,A026939
DB13770,D002492
DB13770,D006993
DB13770,D009420
DB13770,A026940
DB13770,D011743
DB13770,D011744
DB13771,A026941
DB13771,A026942
DB13771,A026943
DB13771,A026944
DB13772,D000900
DB13772,A026945
DB13772,A026946
DB13772,D065609
DB13772,A026947
DB13772,D065607
DB13772,D004791
DB13772,D024841
DB13772,D000072471
DB13772,A026948
DB13772,A026949
DB13772,D011804
DB13772,D015363
DB13772,D059005
DB13772,D059003
DB13773,D000577
DB13773,D000588
DB13773,D000814
DB13773,D000900
DB13773,D000890
DB13773,A026950
DB13773,A026951
DB13773,A026952
DB13773,D013424
DB13773,A026953
DB13773,D013449
DB13773,A026954
DB13773,D013450
DB13773,D013457
DB13774,D000891
DB13774,A026955
DB13775,D018663
DB13775,D018674
DB13775,D000319
DB13775,A026956
DB13775,D000438
DB13775,D000588
DB13775,D000605
DB13775,D000889
DB13775,A026957
DB13775,A026958
DB13775,D002317
DB13775,A026959
DB13775,A026960
DB13775,D018377
DB13775,D020005
DB13775,D013457
DB13776,D000890
DB13776,D000998
DB13776,D003841
DB13776,D003853
DB13776,D003879
DB13776,D009706
DB13776,D009705
DB13776,D011741
DB13776,D011743
DB13777,D018663
DB13777,D000322
DB13777,A026961
DB13777,D058665
DB13777,D000318
DB13777,A026962
DB13777,A026963
DB13777,D000438
DB13777,D000588
DB13777,D000605
DB13777,D001337
DB13777,A026964
DB13777,A026965
DB13777,D002316
DB13777,D002317
DB13777,D020313
DB13777,D018377
DB13777,D018373
DB13777,D050198
DB13777,D011412
DB13777,D020005
DB13777,D020011
DB13777,D013566
DB13778,D000577
DB13778,D000900
DB13778,D000890
DB13778,A026966
DB13778,A026967
DB13778,D047090
DB13778,D002511
DB13778,A026968
DB13778,D000072471
DB13778,D007769
DB13778,A026969
DB13778,D013457
DB13778,D013843
DB13779,D000578
DB13779,A026970
DB13779,D000959
DB13779,A026971
DB13780,A026972
DB13780,D058607
DB13780,A026973
DB13780,A026974
DB13780,D057847
DB13781,D018663
DB13781,D000322
DB13781,D058665
DB13781,D000318
DB13781,A026975
DB13781,A026976
DB13781,D000438
DB13781,D000588
DB13781,D000605
DB13781,A026977
DB13781,A026978
DB13781,D009025
DB13781,D018377
DB13781,D010078
DB13781,D050198
DB13781,D011412
DB13781,D020005
DB13782,A026979
DB13782,A026980
DB13782,D000928
DB13782,D000929
DB13782,D002492
DB13782,D003984
DB13782,D000072471
DB13782,A026981
DB13782,D009420
DB13782,A026982
DB13782,A026983
DB13782,A026984
DB13782,D020230
DB13783,A026985
DB13783,A026986
DB13783,A026987
DB13783,D000700
DB13783,D018712
DB13783,D000893
DB13783,D000894
DB13783,D006074
DB13783,A026988
DB13783,A026989
DB13783,D018501
DB13783,D000072471
DB13783,D007211
DB13783,A026990
DB13783,A026991
DB13783,A026992
DB13783,D018373
DB13783,D018689
DB13783,A026993
DB13784,D000700
DB13784,D018712
DB13784,D000932
DB13784,D014150
DB13784,D001337
DB13784,D002491
DB13784,D002492
DB13784,D005765
DB13784,D000072471
DB13784,D009420
DB13784,A026994
DB13784,D018373
DB13784,D010640
DB13784,A026995
DB13784,A026996
DB13784,D011619
DB13784,D018689
DB13784,D013457
DB13784,D014149
DB13785,D000438
DB13785,D000996
DB13785,D002491
DB13785,A026997
DB13785,D006018
DB13785,D019141
DB13786,A026998
DB13786,A026999
DB13786,D017616
DB13786,D002412
DB13786,A027000
DB13786,A027001
DB13786,D011743
DB13786,D011744
DB13787,D000146
DB13787,D000700
DB13787,D002491
DB13787,D002492
DB13787,D003509
DB13787,D009294
DB13787,D009420
DB13787,D000701
DB13787,D018373
DB13787,D018689
DB13787,D020230
DB13788,A027002
DB13788,A027003
DB13789,D000890
DB13789,A027004
DB13789,A027005
DB13790,D009420
DB13790,A027006
DB13790,A027007
DB13791,A027008
DB13791,D000889
DB13791,D014150
DB13791,A027009
DB13791,D002121
DB13791,D002491
DB13791,D002492
DB13791,A027010
DB13791,A027011
DB13791,A027012
DB13791,A027013
DB13791,D015259
DB13791,D018492
DB13791,D065127
DB13791,A027014
DB13791,D009420
DB13791,A027015
DB13791,D018377
DB13791,D010880
DB13791,A027016
DB13791,D011619
DB13791,A027017
DB13791,D014149
DB13792,D000577
DB13792,D004232
DB13792,A027018
DB13792,D045283
DB13792,D010880
DB13792,D013449
DB13792,D013450
DB13792,D013457
DB13793,D000470
DB13793,D002317
DB13793,D000072471
DB13793,D026121
DB13793,D007211
DB13793,D054836
DB13793,D007212
DB13793,A027019
DB13793,D046948
DB13793,D014665
DB13794,A027020
DB13795,D000890
DB13795,A027021
DB13795,A027022
DB13795,D004791
DB13795,D005493
DB13795,D011743
DB13795,A027023
DB13795,A027024
DB13796,A027025
DB13797,A027026
DB13797,A027027
DB13798,D000602
DB13798,D006728
DB13798,D006730
DB13798,A027028
DB13798,D036361
DB13798,D010455
DB13798,A027029
DB13798,D010907
DB13798,D010909
DB13798,A027030
DB13798,D012102
DB13798,A027031
DB13798,D010120
DB13799,D000927
DB13799,D002492
DB13799,D009420
DB13799,A027032
DB13800,A027033
DB13800,D002118
DB13800,D004791
DB13800,D007651
DB13800,A027034
DB13801,D000959
DB13801,D002317
DB13801,D004232
DB13801,A027035
DB13801,D045283
DB13801,D011720
DB13801,A027036
DB13802,A027037
DB13802,A027038
DB13802,D002756
DB13802,D005765
DB13802,A027039
DB13802,A027040
DB13803,D000577
DB13803,D000959
DB13803,D002317
DB13803,D004232
DB13803,A027041
DB13803,D045283
DB13803,D013449
DB13803,D013450
DB13803,D013457
DB13804,D013956
DB13804,D011743
DB13804,D011744
DB13804,A027042
DB13804,A027043
DB13804,D013972
DB13804,A027044
DB13805,D000588
DB13805,A027045
DB13805,D001555
DB13805,D002492
DB13805,D004791
DB13805,D006880
DB13805,D006898
DB13805,D006993
DB13805,D009420
DB13805,A027046
DB13806,D002317
DB13806,D002491
DB13806,D020313
DB13806,D000072471
DB13806,D049990
DB13806,D009420
DB13806,D018696
DB13806,D026902
DB13806,D020011
DB13806,A027047
DB13806,A027048
DB13807,D006074
DB13807,D018501
DB13807,D000072471
DB13807,A027049
DB13807,A027050
DB13807,D011687
DB13808,A027051
DB13808,D000072471
DB13808,D026121
DB13808,D007211
DB13808,D011725
DB13809,D000596
DB13809,D024342
DB13809,D000600
DB13809,D000602
DB13809,D000970
DB13809,A027052
DB13809,A027053
DB13809,D043822
DB13809,D003516
DB13809,D004224
DB13809,D005971
DB13809,D010455
DB13809,D043823
DB13809,D013729
DB13810,D000470
DB13810,D000996
DB13810,D002491
DB13810,A027054
DB13810,D000072471
DB13810,D053610
DB13810,A027055
DB13810,D010616
DB13810,D019141
DB13811,D000970
DB13811,A027056
DB13811,D016375
DB13811,D016376
DB13811,D020313
DB13811,D016373
DB13811,D019995
DB13811,D015335
DB13811,D015341
DB13811,D009696
DB13811,D009706
DB13811,D009711
DB13811,D020319
DB13811,D009841
DB13811,D011119
DB13811,D013457
DB13812,D000470
DB13812,D018927
DB13812,D001337
DB13812,D001993
DB13812,D002317
DB13812,A027057
DB13812,A027058
DB13812,A027059
DB13812,D000072471
DB13812,D018373
DB13812,D011687
DB13812,D011688
DB13812,D019141
DB13812,D014665
DB13812,D013806
DB13813,D003879
DB13813,D006846
DB13813,A027060
DB13813,A027061
DB13813,A027062
DB13814,D000577
DB13814,D000900
DB13814,D000890
DB13814,A027063
DB13814,A027064
DB13814,A027065
DB13814,D047090
DB13814,D000072471
DB13814,D007769
DB13814,D010400
DB13814,D010406
DB13814,A027066
DB13814,D013457
DB13815,D003879
DB13815,A027067
DB13816,D000577
DB13816,D000900
DB13816,A027068
DB13816,A027069
DB13816,A027070
DB13816,D047090
DB13816,D000072471
DB13816,D007769
DB13816,D010400
DB13816,D010406
DB13816,A027071
DB13816,D013457
DB13817,D000577
DB13817,D002492
DB13817,D006993
DB13817,D009420
DB13817,A027072
DB13818,D000890
DB13818,D001555
DB13818,A027073
DB13818,D010636
DB13818,A027074
DB13819,A027075
DB13819,A027076
DB13819,D010080
DB13820,A027077
DB13820,D000072471
DB13820,A027078
DB13820,D013457
DB13821,D000577
DB13821,D000900
DB13821,D000890
DB13821,A027079
DB13821,A027080
DB13821,D047090
DB13821,D002511
DB13821,A027081
DB13821,D000072471
DB13821,D007769
DB13821,A027082
DB13821,D013457
DB13821,D013843
DB13822,A027083
DB13823,D000900
DB13823,D000890
DB13823,D000892
DB13823,A027084
DB13823,A027085
DB13823,D065609
DB13823,A027086
DB13823,D065607
DB13823,D024841
DB13823,D009539
DB13823,D010879
DB13823,A027087
DB13823,D011725
DB13823,A027088
DB13824,A027089
DB13824,D000897
DB13824,D012898
DB13824,D001685
DB13824,A027090
DB13824,A027091
DB13824,D015777
DB13824,D005227
DB13824,D005231
DB13824,D005765
DB13824,D018836
DB13824,D008055
DB13824,D011453
DB13824,D011459
DB13824,D011465
DB13825,A027092
DB13826,D000438
DB13826,A027093
DB13826,A027094
DB13826,A027095
DB13826,D012997
DB13827,A027096
DB13827,A027097
DB13828,D016573
DB13828,A027098
DB13828,D020313
DB13828,D000081004
DB13828,A027099
DB13828,D007306
DB13828,A027100
DB13828,D039821
DB13828,D010575
DB13828,A027101
DB13828,D013729
DB13828,D004786
DB13829,A027102
DB13829,D000863
DB13829,D018786
DB13829,D017610
DB13829,A027103
DB13829,A027104
DB13829,D008903
DB13829,D017655
DB13830,A027105
DB13830,A027106
DB13831,D000931
DB13831,A027107
DB13831,D020313
DB13831,D003879
DB13831,D007202
DB13831,D019995
DB13831,D017895
DB13831,D017680
DB13831,A027108
DB13832,D000477
DB13832,D000577
DB13832,D000970
DB13832,A027109
DB13832,D009603
DB13832,A027110
DB13833,A027111
DB13833,D000470
DB13833,D001337
DB13833,D001372
DB13833,D053961
DB13833,D001533
DB13833,A027112
DB13833,A027113
DB13833,A027114
DB13833,D010276
DB13833,D018373
DB13833,D012991
DB13833,D014326
DB13834,A027115
DB13834,D003879
DB13834,A027116
DB13835,A027117
DB13835,A027118
DB13835,D000889
DB13835,A027119
DB13835,D002121
DB13835,D000077264
DB13835,D002317
DB13835,A027120
DB13835,A027121
DB13835,A027122
DB13835,A027123
DB13835,D018683
DB13835,D018691
DB13835,D000072471
DB13835,D049990
DB13835,D018377
DB13835,D014665
DB13836,D000577
DB13836,D000900
DB13836,D000890
DB13836,A027124
DB13836,A027125
DB13836,A027126
DB13836,D047090
DB13836,D000072471
DB13836,D007769
DB13836,D010400
DB13836,D010406
DB13836,A027127
DB13836,D013457
DB13837,D001552
DB13837,D001569
DB13837,D001570
DB13837,D002492
DB13837,D000072471
DB13837,D006993
DB13837,D009420
DB13837,A027128
DB13838,D000577
DB13838,D000890
DB13838,D000891
DB13838,A027129
DB13838,A027130
DB13838,A027131
DB13838,D013457
DB13838,D013890
DB13839,D000700
DB13839,A027132
DB13839,A027133
DB13839,D009420
DB13839,A027134
DB13840,A027135
DB13840,A027136
DB13841,D014150
DB13841,D002491
DB13841,D002492
DB13841,D015259
DB13841,D018492
DB13841,D000072471
DB13841,D009420
DB13841,A027137
DB13841,D018377
DB13841,A027138
DB13841,D011619
DB13841,D013457
DB13841,A027139
DB13841,D013892
DB13841,D014149
DB13841,D014966
DB13842,A027140
DB13842,A027141
DB13843,D000305
DB13843,A027142
DB13843,A027143
DB13843,D065701
DB13843,A027144
DB13843,A027145
DB13843,D065693
DB13843,D000072473
DB13843,D005938
DB13843,A027146
DB13843,D007166
DB13843,D011278
DB13843,D011283
DB13843,D013256
DB13843,A027147
DB13844,A027148
DB13844,A027149
DB13844,D018680
DB13844,A027150
DB13844,D018727
DB13844,A027151
DB13845,A027152
DB13845,D002317
DB13845,D007659
DB13845,D011427
DB13845,D014665
DB13845,A027153
DB13846,A027154
DB13847,D000893
DB13847,A027155
DB13848,D000588
DB13848,D000596
DB13848,D024322
DB13848,D000598
DB13848,D000602
DB13848,D001555
DB13848,D002395
DB13848,D002396
DB13848,A027156
DB13848,D005462
DB13848,D010636
DB13849,D000144
DB13849,A027157
DB13849,D001555
DB13849,D002087
DB13849,D002995
DB13849,D004987
DB13849,D058607
DB13849,D058610
DB13849,A027158
DB13849,A027159
DB13849,D057847
DB13849,D010636
DB13849,D010647
DB13850,A027160
DB13850,A027161
DB13850,D018680
DB13850,A027162
DB13850,D018727
DB13850,A027163
DB13851,D000563
DB13851,D000890
DB13851,D000962
DB13851,D000977
DB13851,A027164
DB13851,D000980
DB13851,D000981
DB13851,A027165
DB13851,D005609
DB13851,D010545
DB13851,D012556
DB13851,D012717
DB13851,D013729
DB13852,A027166
DB13852,A027167
DB13852,A027168
DB13852,D000588
DB13852,A027169
DB13852,D001337
DB13852,A027170
DB13852,D005021
DB13852,D018373
DB13852,D010627
DB13852,D013566
DB13853,A027171
DB13853,D000840
DB13853,D001555
DB13853,A027172
DB13853,D004987
DB13853,D005765
DB13853,D008738
